% Filename : LM_Couette_R0220_100PI_vel_fluc_prof.dat 
% 
% Description : Variance and covariance of velocity components 
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 6144 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 768 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.50000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.48697e-02 
%  Re_tau              Re_tau =  219.479 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0220_100PI_vel_fluc_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** u'w' and v'w' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k            
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.117848457963202e-35    0.000000000000000e+00    2.266829471235437e-39    0.000000000000000e+00    5.589242289816009e-36
    2.059765673623204e-05    4.520751555384802e-03    3.941949734025412e-06    7.403340326338145e-14    1.698965619540287e-06   -1.013506014778504e-10   -4.003981974643220e-10   -7.033199789495970e-15    2.820457713799551e-06
    1.029823439926414e-04    2.260245414047382e-02    9.849405364452971e-05    4.600037051710301e-11    4.227744592772591e-05   -1.269085195617325e-08   -1.001131043294238e-08   -8.799754776689723e-13    7.038577278631306e-05
    2.883256182004690e-04    6.328139669617082e-02    7.713089806315964e-04    2.790771844731325e-09    3.280391566067215e-04   -2.796971577481122e-07   -7.851766113687310e-08   -1.934786441798517e-11    5.496754640050813e-04
    6.177693459122890e-04    1.355873518607302e-01    3.535010264509403e-03    5.749781223627128e-08    1.478967256655156e-03   -2.771352666866210e-06   -3.607602756280038e-07   -1.906109298367115e-10    2.507017509488398e-03
    1.132413839837088e-03    2.485409720794912e-01    1.184919486320169e-02    6.265772245774422e-07    4.831873549253103e-03   -1.725792994520476e-05   -1.213265891154360e-06   -1.173211689612665e-09    8.340847494839687e-03
    1.873306006858533e-03    4.111511883446703e-01    3.232261768327744e-02    4.459720800207398e-06    1.270385360136233e-02   -7.929038512024296e-05   -3.320973113858995e-06   -5.277959896463453e-09    2.251546550271999e-02
    2.881427511453483e-03    6.324126123151812e-01    7.617344367794299e-02    2.330669301823248e-05    2.848417583310277e-02   -2.937992513659617e-04   -7.844821545585680e-06   -1.890228621221895e-08    5.234046310203199e-02
    4.177085301188321e-03    9.167821910103595e-01    1.593346836353935e-01    9.432575200853135e-05    5.593233645346202e-02   -9.124901704620005e-04   -1.640332746139913e-05   -5.596559946691501e-08    1.076806729204321e-01
    5.759905750861605e-03    1.264177921572687e+00    3.012089140151130e-01    3.070057516818597e-04    9.805247674593746e-02   -2.434057401762234e-03   -3.086543224694061e-05   -1.410284499993656e-07    1.997841982563661e-01
    7.629432426981109e-03    1.674499626470013e+00    5.241853962453841e-01    8.365852156742871e-04    1.566300008540714e-01   -5.719303918291593e-03   -5.318371555386414e-05   -3.133213895095398e-07    3.408259911575649e-01
    9.785126219384543e-03    2.147628982383531e+00    8.514721042336846e-01    1.972965933604136e-03    2.318804254486838e-01   -1.206917969026356e-02   -8.508919146162345e-05   -6.335431451446770e-07    5.426627478079863e-01
    1.222636549670120e-02    2.683429554328328e+00    1.303005461933895e+00    4.132909644406100e-03    3.224467725315578e-01   -2.319463621791858e-02   -1.277702910858703e-04   -1.192800027989866e-06    8.147925720549294e-01
    1.495244628560999e-02    3.281746834996754e+00    1.889535691901596e+00    7.847839464310093e-03    4.257287876909138e-01   -4.101431809805894e-02   -1.816678665633158e-04   -2.112578205740683e-06    1.161556159528410e+00
    1.796258247384253e-02    3.942408289313313e+00    2.606465521033973e+00    1.372799650753634e-02    5.384380453813883e-01   -6.727950922406274e-02   -2.464409821623626e-04   -3.518119762434127e-06    1.579315781461449e+00
    2.125590603687155e-02    4.665223404187998e+00    3.430220047181976e+00    2.241146323815445e-02    6.572053981350438e-01   -1.031221857697597e-01   -3.210290957983849e-04   -5.485464479019300e-06    2.054918454277587e+00
    2.483146728822128e-02    5.449983743454135e+00    4.319559284040511e+00    3.450985528357671e-02    7.790608469158457e-01   -1.486871070174902e-01   -4.037920593303737e-04   -7.997681903717081e-06    2.566564993119966e+00
    2.868823515332564e-02    6.296463007974501e+00    5.222136306918828e+00    5.056039921215626e-02    9.016722978165326e-01   -2.029909073497421e-01   -4.928067756173200e-04   -1.094546805327249e-05    3.087184501973759e+00
    3.282509746685636e-02    7.204417100898564e+00    6.084102794631077e+00    7.098882102974546e-02    1.023335283875681e+00   -2.640590765475416e-01   -5.861690335418746e-04   -1.415839930827944e-05    3.589213449768252e+00
    3.724086129343462e-02    8.173584198051939e+00    6.859343760965140e+00    9.608254709444905e-02    1.142796593784926e+00   -3.292829943397482e-01   -6.819451369516076e-04   -1.742973003069780e-05    4.049111450922258e+00
    4.193425327163525e-02    9.203684823438048e+00    7.515563751640848e+00    1.259718064595618e-01    1.259032467764803e+00   -3.958705464480653e-01   -7.778256513064191e-04   -2.053394412689297e-05    4.450284012932607e+00
    4.690391998118171e-02    1.029442192982970e+01    8.036209298663479e+00    1.606174875470142e-01    1.371081771663251e+00   -4.612574240718647e-01   -8.711646135183010e-04   -2.326730267103560e-05    4.783954278936872e+00
    5.214842833322808e-02    1.144548098442774e+01    8.418897881249896e+00    1.998070575477114e-01    1.477980165424615e+00   -5.233888187022824e-01   -9.599078169383328e-04   -2.549864554593860e-05    5.048342552111111e+00
    5.766626598361557e-02    1.265653005956216e+01    8.671878069140375e+00    2.431611515072954e-01    1.578785855697517e+00   -5.808425490699168e-01   -1.043825498773128e-03   -2.716919139425934e-05    5.246912538172594e+00
    6.345584176898234e-02    1.392721992840900e+01    8.810023853105056e+00    2.901525266466062e-01    1.672655216448153e+00   -6.328162664657492e-01   -1.124946985011259e-03   -2.823395991522741e-05    5.386415798099907e+00
    6.951548616560277e-02    1.525718416569592e+01    8.851351675162949e+00    3.401365693547136e-01    1.758922694532517e+00   -6.790276714662000e-01   -1.207065328655445e-03   -2.860815111869089e-05    5.475205469525090e+00
