% Filename : LM_Couette_R0500_100PI_RSTE_k_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% Total number of data points  : 128
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 15360 
%  Grid (wall-normal)      ny = 256 
%  Grid (spanwise)         nz = 1536 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.01370e-02 
%  Re_tau              Re_tau =  501.370 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: (Half of sum of i=j=1, i=j=2 and i=j=3)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0500_100PI_RSTE_k_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Pressure_Strain are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00   -9.731065679147388e-11    2.977771610368230e-01    0.000000000000000e+00   -4.683089392038026e-12    2.977802836496330e-01   -3.122714803738269e-06
    1.137017775942883e-05    5.700667374353908e-03    2.075019058465280e-10    5.204567959996019e-10    2.973229210935915e-01    0.000000000000000e+00    1.540674823445198e-04    2.974755278729299e-01    1.461430964855293e-06
    5.684907886405188e-05    2.850242942539999e-02    2.600002658361371e-08    5.770527880828536e-08    2.955143405298011e-01    0.000000000000000e+00    7.630397103081192e-04    2.962718249673562e-01    5.638978058386535e-06
    1.591698193881275e-04    7.980299126064701e-02    5.738152347988629e-07    1.271343105171938e-06    2.915466034255800e-01    0.000000000000000e+00    2.091221811979702e-03    2.936376513418096e-01    2.019054089974492e-06
    3.410564671805227e-04    1.709955214777642e-01    5.698543271754354e-06    1.256033267236296e-05    2.848956731168358e-01    0.000000000000000e+00    4.313547655150063e-03    2.892312503896914e-01   -3.770741761444096e-06
    6.252204245906778e-04    3.134668385714681e-01    3.559911788838538e-05    7.792607666555987e-05    2.754502966326680e-01    0.000000000000000e+00    7.450830716009343e-03    2.830173708148868e-01   -2.718271655544058e-06
    1.034356813211845e-03    5.185955983518106e-01    1.641587381433790e-04    3.560247266279430e-04    2.634385149463348e-01    0.000000000000000e+00    1.131620091131524e-02    2.752752317984873e-01   -3.324760659006998e-07
    1.591140861214257e-03    7.977504826609803e-01    6.101080258627263e-04    1.303958133106231e-03    2.490532740862161e-01    0.000000000000000e+00    1.550387665419886e-02    2.664714779822804e-01   -2.610828964133560e-07
    2.306854116087109e-03    1.156587722304212e+00    1.895149004340837e-03    3.940216829954684e-03    2.318659688792978e-01    0.000000000000000e+00    1.939814568266860e-02    2.570996603306301e-01   -1.799343681829768e-07
    3.181382648813180e-03    1.595050196676604e+00    5.024691077026504e-03    9.911643853687561e-03    2.098351687944437e-01    0.000000000000000e+00    2.241636824424706e-02    2.471881314525033e-01   -2.594830985358509e-07
    4.214587249764312e-03    2.113068110230344e+00    1.161486525602755e-02    2.091044285776961e-02    1.793129467530273e-01    0.000000000000000e+00    2.423544148031316e-02    2.360739016822746e-01   -2.053351369768475e-07
    5.406303450860905e-03    2.710559003584820e+00    2.376271777567060e-02    3.712296425808355e-02    1.372664921362393e-01    0.000000000000000e+00    2.480709088439458e-02    2.229595594608215e-01   -2.944064335097529e-07
    6.756341551752310e-03    3.387427766652685e+00    4.346597791801911e-02    5.557365779880490e-02    8.448245737513807e-02    0.000000000000000e+00    2.428681820391390e-02    2.078094386859969e-01   -5.273901209634779e-07
    8.264486650013891e-03    4.143566653779763e+00    7.162618713165925e-02    7.021230815682160e-02    2.710147726793321e-02    0.000000000000000e+00    2.291882135746189e-02    1.918593052607366e-01   -5.113468607709226e-07
    9.930498675355670e-03    4.978855300896238e+00    1.070796590528086e-01    7.455222098502801e-02   -2.539460805806863e-02    0.000000000000000e+00    2.093301557739234e-02    1.771702078933025e-01    7.966385789925923e-08
    1.175411242783730e-02    5.893160744676510e+00    1.463280110636005e-01    6.521575991851077e-02   -6.451022886290694e-02    0.000000000000000e+00    1.849598668185189e-02    1.655285082053586e-01    1.020595697703852e-06
    1.373503762008343e-02    6.886337443704699e+00    1.843335608402711e-01    4.374614623300025e-02   -8.622830631857813e-02    0.000000000000000e+00    1.572282400755707e-02    1.575722753238583e-01    1.949438392101488e-06
    1.587295892349216e-02    7.958227301642201e+00    2.160584299784881e-01    1.559035324608693e-02   -9.166231839303111e-02    0.000000000000000e+00    1.272251008687910e-02    1.527062280320562e-01    2.746886366949974e-06
    1.816753601842991e-02    9.108659692393887e+00    2.379459974854557e-01   -1.264254314130973e-02   -8.528246786242320e-02    0.000000000000000e+00    9.636927487160947e-03    1.496544285458848e-01    3.485422998911192e-06
    2.061840364840439e-02    1.033745148726882e+01    2.486599976043656e-01   -3.573981241513789e-02   -7.243146969102010e-02    0.000000000000000e+00    6.647209283005692e-03    1.471316195272288e-01    4.305253984371316e-06
    2.322517167820681e-02    1.164440708413101e+01    2.489292727301123e-01   -5.108921528227809e-02   -5.753292837666282e-02    0.000000000000000e+00    3.947052582212994e-03    1.442488350960525e-01    5.346557331753488e-06
    2.598742515601504e-02    1.302931843853608e+01    2.408217448614626e-01   -5.851666821686426e-02   -4.341157200353220e-02    0.000000000000000e+00    1.701690792393668e-03    1.405887362453314e-01    6.459188128249416e-06
    2.890472437944613e-02    1.449196509684804e+01    2.269071949855510e-01   -5.940099073250302e-02   -3.142793279893331e-02    0.000000000000000e+00    1.411348660633805e-05    1.360852123263753e-01    7.172614345851702e-06
    3.197660496554977e-02    1.603211423133192e+01    2.096227910017725e-01   -5.572110508908957e-02   -2.194518309408920e-02    0.000000000000000e+00   -1.089080767021105e-03    1.308603495219744e-01    7.072529598056709e-06
    3.520257792472925e-02    1.764952067721551e+01    1.909361336724466e-01   -4.938653650744677e-02   -1.478910716221613e-02    0.000000000000000e+00   -1.651432681752651e-03    1.251025985310215e-01    6.458790009572501e-06
    3.858212973858088e-02    1.934392697171572e+01    1.722533790850729e-01   -4.190826062035120e-02   -9.571658944339975e-03    0.000000000000000e+00   -1.766706729518603e-03    1.190008181978911e-01    5.934592972031694e-06
    4.211472244163650e-02    2.111506339502187e+01    1.544723191993106e-01   -3.432251478142861e-02   -5.871342536683222e-03    0.000000000000000e+00   -1.553805798409256e-03    1.127192175006433e-01    5.438582146105597e-06
    4.579979370699805e-02    2.296264801323024e+01    1.380945182153455e-01   -2.725039906490520e-02   -3.311722896531069e-03    0.000000000000000e+00   -1.133592553850481e-03    1.063938438038067e-01    4.959896251974238e-06
    4.963675693585101e-02    2.488638672322350e+01    1.233433522522091e-01   -2.100362339849053e-02   -1.586823960288858e-03    0.000000000000000e+00   -6.124760696330361e-04    1.001356799776555e-01    4.748846141239271e-06
    5.362500135083959e-02    2.688597329948620e+01    1.102626651931911e-01   -1.568973403526887e-02   -4.595510951264862e-04    0.000000000000000e+00   -7.378139244687245e-05    9.403460600421498e-02    4.992666133796231e-06
    5.776389209329269e-02    2.896108944285097e+01    9.878909789456258e-02   -1.129490343153912e-02    2.480862980023328e-04    0.000000000000000e+00    4.246819169543763e-04    8.816144936988912e-02    5.513308090968061e-06
    6.205277032428169e-02    3.111140483116587e+01    8.880125079346182e-02   -7.741052656540742e-03    6.657370116549860e-04    0.000000000000000e+00    8.486136918209357e-04    8.256865649747269e-02    5.892342924390670e-06
