% Filename : LM_Couette_R0500_100PI_vel_fluc_prof.dat 
% 
% Description : Variance and covariance of velocity components 
% 
% Total number of data points  : 128
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 15360 
%  Grid (wall-normal)      ny = 256 
%  Grid (spanwise)         nz = 1536 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.01370e-02 
%  Re_tau              Re_tau =  501.370 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0500_100PI_vel_fluc_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** u'w' and v'w' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k            
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    7.370957717039190e-36    0.000000000000000e+00   -1.239442030111731e-39    0.000000000000000e+00    3.685478858519595e-36
    1.137017775942883e-05    5.700667374353908e-03    6.812340365807908e-06    1.976570809667663e-13    2.859845945865968e-06   -2.075017192118809e-10   -2.044731436778803e-10    4.412808923413380e-15    4.836093254665479e-06
    5.684907886405188e-05    2.850242942539999e-02    1.702068037795842e-04    1.226253934021451e-10    7.108971198198523e-05   -2.600000388669794e-08   -5.141026466343907e-09    5.533352898308000e-13    1.206483191934814e-04
    1.591698193881275e-04    7.980299126064701e-02    1.332727123892426e-03    7.413167252552353e-09    5.502659900585537e-04   -5.738150493670846e-07   -4.082572146866159e-08    1.228025360905626e-11    9.415002635591160e-04
    3.410564671805227e-04    1.709955214777642e-01    6.106706929506329e-03    1.517572019358628e-07    2.470232680755568e-03   -5.698570664304537e-06   -1.916946517947168e-07    1.241104407878219e-10    4.288545683731916e-03
    6.252204245906778e-04    3.134668385714681e-01    2.046328960042876e-02    1.637288221796063e-06    8.017259088915008e-03   -3.560035393153443e-05   -6.657591872035359e-07    8.044953104240179e-10    1.424109298878279e-02
    1.034356813211845e-03    5.185955983518106e-01    5.580082342109364e-02    1.148854802096127e-05    2.088468909282697e-02   -1.641855545092400e-04   -1.901266842213449e-06    3.955554792829668e-09    3.834850053097079e-02
    1.591140861214257e-03    7.977504826609803e-01    1.314417633987542e-01    5.890645929651460e-05    4.626205985480650e-02   -6.104802199126257e-04   -4.723910982274293e-06    1.612931016642110e-08    8.888136485642860e-02
    2.306854116087109e-03    1.156587722304212e+00    2.746865866287735e-01    2.327890922453463e-04    8.949885899807057e-02   -1.898752908140794e-03   -1.041435129977223e-05    5.576421178169772e-08    1.822091173595447e-01
    3.181382648813180e-03    1.595050196676604e+00    5.181116977893880e-01    7.367313507956807e-04    1.542255215041699e-01   -5.050192673021810e-03   -2.051806807795579e-05    1.628894644860546e-07    3.365369753221768e-01
    4.214587249764312e-03    2.113068110230344e+00    8.971166657240601e-01    1.945386926480750e-03    2.417534384367461e-01   -1.175299434121392e-02   -3.632631980202157e-05    4.019914426747097e-07    5.704077455436435e-01
