% Filename : LM_Couette_R0220_100PI_RSTE_k_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 6144 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 768 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.50000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.48697e-02 
%  Re_tau              Re_tau =  219.479 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: (Half of sum of i=j=1, i=j=2 and i=j=3)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0220_100PI_RSTE_k_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Pressure_Strain are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00   -2.891550140136327e-12    2.761286968861397e-01    0.000000000000000e+00   -4.406758922272407e-12    2.761278364859713e-01    8.603928701167440e-07
    2.059765673623204e-05    4.520751555384802e-03    1.013527372161262e-10    2.037404728177964e-10    2.757817556451603e-01    0.000000000000000e+00    1.167735091147703e-04    2.758969552024729e-01    1.574256895342518e-06
    1.029823439926414e-04    2.260245414047382e-02    1.269111910249244e-08    2.525815996814614e-08    2.744068384073161e-01    0.000000000000000e+00    5.795089324496684e-04    2.749818827311945e-01    4.502557850338818e-06
    2.883256182004690e-04    6.328139669617082e-02    2.797029648215082e-07    5.550993694931130e-07    2.713750765919690e-01    0.000000000000000e+00    1.595535386286725e-03    2.729676566388273e-01    3.790141762716193e-06
    6.177693459122890e-04    1.355873518607302e-01    2.771403193380154e-06    5.474319227288962e-06    2.662229130439410e-01    0.000000000000000e+00    3.318171861613942e-03    2.695512721636408e-01   -1.941535665184180e-06
    1.132413839837088e-03    2.485409720794912e-01    1.725799344470820e-05    3.386909490000215e-05    2.587683671662194e-01    0.000000000000000e+00    5.805321219371310e-03    2.646285026427544e-01   -3.687168819044295e-06
    1.873306006858533e-03    4.111511883446703e-01    7.928574997776495e-05    1.543060762144447e-04    2.491136001965607e-01    0.000000000000000e+00    8.980101866291973e-03    2.583285193378658e-01   -1.225448820862951e-06
    2.881427511453483e-03    6.324126123151812e-01    2.937190091363588e-04    5.652365191854568e-04    2.375017346903962e-01    0.000000000000000e+00    1.260970640569615e-02    2.509705954808451e-01   -1.988564309329810e-07
    4.177085301188321e-03    9.167821910103595e-01    9.116762275156800e-04    1.723938262291842e-03    2.241424158425378e-01    0.000000000000000e+00    1.626999605563839e-02    2.430480868799557e-01   -6.049197201485335e-08
    5.759905750861605e-03    1.264177921572687e+00    2.428182149709302e-03    4.453925443118666e-03    2.085388757358701e-01    0.000000000000000e+00    1.948857335837459e-02    2.349094171179462e-01    1.395691265337895e-07
    7.629432426981109e-03    1.674499626470013e+00    5.686708595999243e-03    9.895154487269742e-03    1.889443403077763e-01    0.000000000000000e+00    2.192047477729362e-02    2.264462073223242e-01    4.708460146218840e-07
    9.785126219384543e-03    2.147628982383531e+00    1.192375668267025e-02    1.905289469134443e-02    1.628105015079178e-01    0.000000000000000e+00    2.339091341999815e-02    2.171770011685406e-01    1.065133390126816e-06
    1.222636549670120e-02    2.683429554328328e+00    2.265711200440137e-02    3.189512801329631e-02    1.281581325976895e-01    0.000000000000000e+00    2.389112778215989e-02    2.065996092863402e-01    1.891111206964169e-06
    1.495244628560999e-02    3.281746834996754e+00    3.933297977830454e-02    4.647141814189192e-02    8.534763980844708e-02    0.000000000000000e+00    2.353443073891251e-02    1.946835187703601e-01    2.949697196052981e-06
