% Filename : LM_Couette_R0220_100PI_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 96
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent Couette flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Extreme-scale motions in turbulent plane Couette flows, 
%    2018, Journal of Fluid Mechanics, vol. 842, pp. 128-145 
% 
% The paper can be found at http://doi.org/10.1017/jfm.2018.131 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 6144 
%  Grid (wall-normal)      ny = 192 
%  Grid (spanwise)         nz = 768 
%  Streamwise domain size  Lx = 100pi 
%  Spanwise domain size    Lz = 5pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.50000e-04 
%  channel half width   delta = 1.000 
%  Velocity at wall    U_mean = (+/-) 1.000 
%  Friction vel         u_tau = 5.48697e-02 
%  Re_tau              Re_tau =  219.479 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 3/7/2018.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Couette_R0220_100PI_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P           
%-----------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    1.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
    2.059765673623204e-05    4.520751555384802e-03    4.520751555331789e-03    9.999999999142790e-01    1.197326112209808e-07   -7.403340326338145e-14
    1.029823439926414e-04    2.260245414047382e-02    2.260245407012830e-02    9.999999874698342e-01    5.986284200934180e-07   -4.600037051710301e-11
    2.883256182004690e-04    6.328139669617082e-02    6.328139230078351e-02    9.999997213231153e-01    1.676012209485048e-06   -2.790771844731325e-09
    6.177693459122890e-04    1.355873518607302e-01    1.355872583557896e-01    9.999972322019862e-01    3.591016465259179e-06   -5.749781223627128e-08
    1.132413839837088e-03    2.485409720794912e-01    2.485399058637880e-01    9.999827538810874e-01    6.582419474481799e-06   -6.265772245774422e-07
    1.873306006858533e-03    4.111511883446703e-01    4.111431029305692e-01    9.999207429717074e-01    1.088819427810118e-05   -4.459720800207398e-06
    2.881427511453483e-03    6.324126123151812e-01    6.323666511751659e-01    9.997062796824193e-01    1.674415081656607e-05   -2.330669301823248e-05
    4.177085301188321e-03    9.167821910103595e-01    9.165756954214408e-01    9.990876757818359e-01    2.426085090884609e-05   -9.432575200853135e-05
    5.759905750861605e-03    1.264177921572687e+00    1.263418703125286e+00    9.975662603670676e-01    3.341722543480550e-05   -3.070057516818597e-04
    7.629432426981109e-03    1.674499626470013e+00    1.672130430067872e+00    9.942812585929270e-01    4.416937202792080e-05   -8.365852156742871e-04
    9.785126219384543e-03    2.147628982383531e+00    2.141170999916876e+00    9.879317535925785e-01    5.643292372648979e-05   -1.972965933604136e-03
    1.222636549670120e-02    2.683429554328328e+00    2.667722811683442e+00    9.768068336303112e-01    7.005495116245922e-05   -4.132909644406100e-03
    1.495244628560999e-02    3.281746834996754e+00    3.247120992638192e+00    9.589879012305059e-01    8.477343457053674e-05   -7.847839464310093e-03
    1.796258247384253e-02    3.942408289313313e+00    3.872379898028877e+00    9.327237229050305e-01    1.001737822945902e-04   -1.372799650753634e-02
    2.125590603687155e-02    4.665223404187998e+00    4.534021596415609e+00    8.968823733630571e-01    1.156690196258123e-04   -2.241146323815445e-02
    2.483146728822128e-02    5.449983743454135e+00    5.220363334075380e+00    8.513191458500585e-01    1.305315060746914e-04   -3.450985528357671e-02
    2.868823515332564e-02    6.296463007974501e+00    5.918283508591125e+00    7.970174502859098e-01    1.439761486446000e-04   -5.056039921215626e-02
    3.282509746685636e-02    7.204417100898564e+00    6.614322778506687e+00    7.359517972248102e-01    1.552648565198524e-04   -7.098882102974546e-02
    3.724086129343462e-02    8.173584198051939e+00    7.295868024755984e+00    6.707307189363056e-01    1.638013198562698e-04   -9.608254709444905e-02
    4.193425327163525e-02    9.203684823438048e+00    7.952156918623216e+00    6.041461579964906e-01    1.692027181960531e-04   -1.259718064595618e-01
    4.690391998118171e-02    1.029442192982970e+01    8.574920934858509e+00    5.387622527397041e-01    1.713404915322418e-04   -1.606174875470142e-01
    5.214842833322808e-02    1.144548098442774e+01    9.158607829385504e+00    4.766337528473983e-01    1.703399975435884e-04   -1.998070575477114e-01
    5.766626598361557e-02    1.265653005956216e+01    9.700237020883085e+00    4.191829484997075e-01    1.665526618016963e-04   -2.431611515072954e-01
    6.345584176898234e-02    1.392721992840900e+01    1.019900771696895e+01    3.672124772651443e-01    1.605219019221408e-04   -2.901525266466062e-01
    6.951548616560277e-02    1.525718416569592e+01    1.065579305864890e+01    3.210050142991790e-01    1.529440875011726e-04   -3.401365693547136e-01
    7.584345177082374e-02    1.664603925336729e+01    1.107262920997847e+01    2.804593469340042e-01    1.445906198978658e-04   -3.923898897815280e-01
    8.243791380695809e-02    1.809338469117819e+01    1.145226839366208e+01    2.452250968730278e-01    1.361129947360737e-04   -4.461519142532544e-01
    8.929697064749043e-02    1.959880311218551e+01    1.179782644861445e+01    2.148148945189952e-01    1.277385132892153e-04   -5.006644287029028e-01
    9.641864436544412e-02    2.116186040310295e+01    1.211252765017815e+01    1.886868609769581e-01    1.191975775222073e-04   -5.552054472588738e-01
    1.038008813037503e-01    2.278210582948498e+01    1.239953413801399e+01    1.662992228662786e-01    1.101377490510761e-04   -6.091152964411134e-01
    1.114415526674554e-01    2.445907216570389e+01    1.266184183499396e+01    1.471427856797964e-01    1.006915986470957e-04   -6.618141389186443e-01
    1.193384551375956e-01    2.619227582968237e+01    1.290222461567130e+01    1.307572059753793e-01    9.167105229365348e-05   -7.128114815980765e-01
    1.274893115065617e-01    2.798121702234264e+01    1.312321093520415e+01    1.167367376833935e-01    8.418337477181498e-05   -7.617089321020204e-01
    1.358917713347718e-01    2.982537987173227e+01    1.332708110329394e+01    1.047296261954219e-01    7.876445335991778e-05   -8.081979900217799e-01
    1.445434116284596e-01    3.172423258178446e+01    1.351587633167494e+01    9.443391771804846e-02    7.493796787792980e-05   -8.520548263691536e-01
    1.534417375383876e-01    3.367722758567084e+01    1.369141362829317e+01    8.559171388232223e-02    7.173940771875664e-05   -8.931328306074309e-01
    1.625841830792791e-01    3.568380170370165e+01    1.385530258270277e+01    7.798301394890890e-02    6.840227839863855e-05   -9.313533197073434e-01
    1.719681118697645e-01    3.774337630572830e+01    1.400896274783234e+01    7.142082215812463e-02    6.467774454650086e-05   -9.666957221934366e-01
    1.815908178926267e-01    3.985535747800134e+01    1.415364195907208e+01    6.574667075036160e-02    6.032138572624308e-05   -9.991880186527039e-01
    1.914495262751283e-01    4.201913619443570e+01    1.429043342083968e+01    6.082582786234927e-02    5.422898760628123e-05   -1.028897620497804e+00
    2.015413940891936e-01    4.423408849223378e+01    1.442029061265523e+01    5.654338036001050e-02    4.490410117390513e-05   -1.055923152424008e+00
    2.118635111712157e-01    4.649957565181599e+01    1.454404094190104e+01    5.280152984898320e-02    3.124816413733243e-05   -1.080387280139758e+00
    2.224129009612524e-01    4.881494438100636e+01    1.466239933612149e+01    4.951746712132838e-02    1.250551119564415e-05   -1.102430475730036e+00
    2.331865213613683e-01    5.117952700342067e+01    1.477598111537876e+01    4.662107746010218e-02   -1.194358127997296e-05   -1.122204772321167e+00
    2.441812656128760e-01    5.359264165100237e+01    1.488531390208615e+01    4.405337776142091e-02   -4.289138924977926e-05   -1.139868657915490e+00
    2.553939631922236e-01    5.605359246065102e+01    1.499084986129812e+01    4.176543736191834e-02   -8.146050239163334e-05   -1.155583768743538e+00
    2.668213807252695e-01    5.856166977488628e+01    1.509297723945128e+01    3.971647963156837e-02   -1.280490694825807e-04   -1.169511409524640e+00
    2.784602229196816e-01    6.111615034648999e+01    1.519202880722705e+01    3.787170932901442e-02   -1.814506729728781e-04   -1.181809249204546e+00
    2.903071335151914e-01    6.371629754706679e+01    1.528828823517144e+01    3.620155068972382e-02   -2.395117562513277e-04   -1.192629717402490e+00
    3.023586962514291e-01    6.636136157946363e+01    1.538199635690272e+01    3.468080467326615e-02   -2.997466511831036e-04   -1.202119305057153e+00
    3.146114358530614e-01    6.905057969398675e+01    1.547335649600821e+01    3.328833492100860e-02   -3.598722776337404e-04   -1.210416307786663e+00
    3.270618190319470e-01    7.178317640835358e+01    1.556254138655709e+01    3.200710548876737e-02   -4.186009381589040e-04   -1.217649277816686e+00
    3.397062555060204e-01    7.455836373131645e+01    1.564969791992514e+01    3.082200541384919e-02   -4.758861951487451e-04   -1.223936983173652e+00
    3.525410990346119e-01    7.737534138989331e+01    1.573494852713491e+01    2.971990525059609e-02   -5.328658161949690e-04   -1.229388680399703e+00
    3.655626484699042e-01    8.023329706014039e+01    1.581839632136665e+01    2.869082335078616e-02   -5.911104562360016e-04   -1.234104628963290e+00
    3.787671488242206e-01    8.313140660139955e+01    1.590013011279829e+01    2.772639739008648e-02   -6.507947100789199e-04   -1.238175628065533e+00
    3.921507923528420e-01    8.606883429395363e+01    1.598022573461806e+01    2.681908302962827e-02   -7.104653762197288e-04   -1.241683049186902e+00
    4.057097196520344e-01    8.904473308002042e+01    1.605874737219453e+01    2.596242231746564e-02   -7.686907647800711e-04   -1.244699424072932e+00
    4.194400207719746e-01    9.205824480801644e+01    1.613574986338059e+01    2.515132919879677e-02   -8.247282897157940e-04   -1.247290446227969e+00
    4.333377363442519e-01    9.510850048001971e+01    1.621128232588178e+01    2.438230603707907e-02   -8.770044445051741e-04   -1.249515893917276e+00
    4.473988587236192e-01    9.819462050236014e+01    1.628539114034813e+01    2.365258608991561e-02   -9.235273783194519e-04   -1.251428554387011e+00
    4.616193331436672e-01    1.013157149392656e+02    1.635812016814797e+01    2.295934959821812e-02   -9.620439880476929e-04   -1.253074139750653e+00
    4.759950588860857e-01    1.044708837694901e+02    1.642950968493778e+01    2.229956864865757e-02   -9.911314343266243e-04   -1.254492681736164e+00
    4.905218904631763e-01    1.076592171458506e+02    1.649959570133052e+01    2.167047187839160e-02   -1.011559390468698e-03   -1.255720025242124e+00
    5.051956388132749e-01    1.108797956575968e+02    1.656841101852078e+01    2.106983875772354e-02   -1.025244672385635e-03   -1.256788735018544e+00
    5.200120725087398e-01    1.141316905955393e+02    1.663598584145122e+01    2.049557554128980e-02   -1.034345562454543e-03   -1.257728297952924e+00
    5.349669189761566e-01    1.174139642198585e+02    1.670234805775200e+01    1.994601787584567e-02   -1.040468627327899e-03   -1.258564343050814e+00
    5.500558657284083e-01    1.207256700305185e+02    1.676752504484421e+01    1.942023516647295e-02   -1.045622829540322e-03   -1.259318429418619e+00
    5.652745616082546e-01    1.240658530402063e+02    1.683154512090220e+01    1.891751776238109e-02   -1.051700084178918e-03   -1.260008598188666e+00
    5.806186180430640e-01    1.274335500497189e+02    1.689443728981663e+01    1.843700896650096e-02   -1.058310563091543e-03   -1.260649932475630e+00
    5.960836103103330e-01    1.308277899257185e+02    1.695623082513390e+01    1.797789928054187e-02   -1.063536232195589e-03   -1.261255162592547e+00
    6.116650788136313e-01    1.342475938807752e+02    1.701695500484319e+01    1.753919044452073e-02   -1.066630241019854e-03   -1.261834762783366e+00
    6.273585303686036e-01    1.376919757556172e+02    1.707663825243568e+01    1.711991180539911e-02   -1.068252935200743e-03   -1.262396075063633e+00
    6.431594394986559e-01    1.411599423035075e+02    1.713530947487632e+01    1.671985473846241e-02   -1.070607944877790e-03   -1.262943537994402e+00
    6.590632497399551e-01    1.446504934766624e+02    1.719300052526249e+01    1.633939083072899e-02   -1.077234017313689e-03   -1.263480101292733e+00
    6.750653749553628e-01    1.481626227146337e+02    1.724974651830879e+01    1.597847526308091e-02   -1.090988511526154e-03   -1.264007902696406e+00
    6.911612006569279e-01    1.516953172345669e+02    1.730558342497110e+01    1.563645222063182e-02   -1.113203720271428e-03   -1.264527750929932e+00
    7.073460853365527e-01    1.552475583232551e+02    1.736054702922278e+01    1.531272656392801e-02   -1.142701561966576e-03   -1.265038621262056e+00
    7.236153618044520e-01    1.588183216309019e+02    1.741467358525591e+01    1.500706950813055e-02   -1.177046221181683e-03   -1.265537064655627e+00
    7.399643385350172e-01    1.624065774665108e+02    1.746800119147971e+01    1.471958743908376e-02   -1.215384316987085e-03   -1.266018432542196e+00
    7.563883010196990e-01    1.660112910948139e+02    1.752056920998992e+01    1.444973508828431e-02   -1.258906771343805e-03   -1.266479705011500e+00
    7.728825131265160e-01    1.696314230346562e+02    1.757241608773998e+01    1.419693376512951e-02   -1.309352952481725e-03   -1.266920055116686e+00
    7.894422184658009e-01    1.732659293587469e+02    1.762358159542927e+01    1.396159235103316e-02   -1.366503692670934e-03   -1.267338854233879e+00
    8.060626417617862e-01    1.769137619946948e+02    1.767410904811406e+01    1.374429373082094e-02   -1.428701864030062e-03   -1.267734323300481e+00
    8.227389902296380e-01    1.805738690272374e+02    1.772404441070173e+01    1.354507711625183e-02   -1.494329910854684e-03   -1.268105345711222e+00
    8.394664549575374e-01    1.842451950015787e+02    1.777343393094755e+01    1.336345454298618e-02   -1.561428519103068e-03   -1.268451785216897e+00
    8.562402122934127e-01    1.879266812277482e+02    1.782232353096950e+01    1.319925843295685e-02   -1.628332430312669e-03   -1.268773629354966e+00
    8.730554252359233e-01    1.916172660858920e+02    1.787076090747171e+01    1.305300606166309e-02   -1.694552487071295e-03   -1.269070196633036e+00
    8.899072448292911e-01    1.953158853324092e+02    1.791879696319141e+01    1.292529534371059e-02   -1.759453327663587e-03   -1.269339557718780e+00
    9.067908115615809e-01    1.990214724068447e+02    1.796648532397445e+01    1.281654101485874e-02   -1.821981354034472e-03   -1.269579061014447e+00
    9.237012567660244e-01    2.027329587394509e+02    1.801388118303852e+01    1.272668308252048e-02   -1.881065249860880e-03   -1.269785633774648e+00
    9.406337040249835e-01    2.064492740593270e+02    1.806103905386247e+01    1.265518831472065e-02   -1.934366784726942e-03   -1.269955936166076e+00
    9.575832705761491e-01    2.101693467030513e+02    1.810801235005790e+01    1.260179133814010e-02   -1.978230824142597e-03   -1.270086368580049e+00
    9.745450687205706e-01    2.138921039237129e+02    1.815485408670489e+01    1.256623196265201e-02   -2.009557117123736e-03   -1.270174048185039e+00
    9.915142072321063e-01    2.176164722002569e+02    1.820161655138758e+01    1.254835387126005e-02   -2.026100808026210e-03   -1.270217914113703e+00
